2019-06-21,2285.000000,2292.500000,2242.000000,2249.850098,2239.123047,3871804
2019-06-24,2254.149902,2280.000000,2250.800049,2275.500000,2264.650635,1382424
2019-06-25,2270.000000,2274.449951,2250.500000,2267.800049,2256.987549,1386077
2019-06-26,2265.000000,2266.800049,2250.000000,2254.199951,2243.452148,1762224
2019-06-27,2255.000000,2264.000000,2241.300049,2252.550049,2241.810059,2813464
2019-06-28,2260.000000,2261.949951,2222.500000,2227.199951,2216.581055,2372928
2019-07-01,2235.000000,2255.000000,2206.600098,2239.550049,2228.872070,2769940
2019-07-02,2244.899902,2257.000000,2216.449951,2252.100098,2241.362305,1771746
2019-07-03,2252.199951,2258.800049,2232.000000,2237.649902,2226.980957,1656881
2019-07-04,2234.000000,2252.000000,2230.100098,2242.649902,2231.957275,984140
2019-07-05,2247.000000,2250.000000,2140.000000,2163.100098,2152.786865,4088470
2019-07-08,2149.000000,2188.800049,2132.100098,2175.399902,2165.028076,2788062
2019-07-09,2174.000000,2174.399902,2104.550049,2133.350098,2123.178711,3977224
2019-07-10,2080.000000,2127.850098,2071.300049,2108.199951,2098.148438,6343581
2019-07-11,2128.000000,2129.000000,2086.050049,2102.550049,2092.525391,2400346
2019-07-12,2102.100098,2119.750000,2093.100098,2107.600098,2097.551514,1560725
2019-07-15,2125.000000,2153.600098,2098.000000,2145.699951,2135.469482,2900415
2019-07-16,2126.000000,2132.500000,2100.000000,2106.000000,2100.854492,2735399
2019-07-17,2108.000000,2125.000000,2092.100098,2117.250000,2112.076904,1802969
2019-07-18,2116.199951,2116.199951,2060.000000,2065.949951,2060.902100,3072096
2019-07-19,2077.000000,2097.000000,2062.500000,2076.949951,2071.875244,1953177
2019-07-22,2077.000000,2117.449951,2068.800049,2109.899902,2104.744873,1920167
2019-07-23,2127.899902,2130.000000,2102.399902,2112.449951,2107.288574,3538588
2019-07-24,2110.000000,2120.800049,2076.500000,2096.800049,2091.677002,2413196
2019-07-25,2108.899902,2135.000000,2092.550049,2127.899902,2122.700684,2544464
2019-07-26,2129.800049,2129.800049,2095.000000,2109.050049,2103.896973,1720592
2019-07-29,2110.800049,2142.000000,2103.300049,2130.000000,2124.795654,1647090
2019-07-30,2130.000000,2185.000000,2120.449951,2179.149902,2173.825439,2851672
2019-07-31,2171.750000,2211.699951,2147.149902,2205.699951,2200.310791,3000677
2019-08-01,2200.000000,2217.500000,2166.250000,2180.050049,2174.723389,2375236
2019-08-02,2173.000000,2210.000000,2165.500000,2205.300049,2199.911865,2500816
2019-08-05,2199.899902,2252.250000,2195.600098,2248.600098,2243.105957,3039682
2019-08-06,2232.800049,2251.949951,2211.449951,2214.899902,2209.488281,2885467
2019-08-07,2230.000000,2238.500000,2207.250000,2213.449951,2208.041748,2165362
2019-08-08,2228.899902,2281.000000,2218.899902,2258.100098,2252.582764,2073298
2019-08-09,2260.000000,2267.899902,2241.350098,2246.250000,2240.761719,1744550
2019-08-13,2245.000000,2246.250000,2194.300049,2199.449951,2194.075928,1647281
2019-08-14,2181.100098,2217.850098,2167.399902,2204.399902,2199.013916,1945002
2019-08-16,2241.399902,2241.399902,2143.250000,2165.100098,2159.810059,3755507
2019-08-19,2180.000000,2186.000000,2157.699951,2163.000000,2157.715088,974884
2019-08-20,2172.000000,2205.000000,2166.500000,2186.750000,2181.406982,1843611
2019-08-21,2184.949951,2202.000000,2182.250000,2186.199951,2180.858398,1214408
2019-08-22,2187.000000,2235.649902,2170.000000,2216.000000,2210.585693,2131601
2019-08-23,2214.949951,2259.899902,2213.899902,2247.699951,2242.208008,2826425
2019-08-26,2247.000000,2282.000000,2225.000000,2276.300049,2270.738281,2345475
2019-08-27,2270.000000,2274.850098,2229.000000,2236.500000,2231.035645,3432106
2019-08-28,2240.000000,2252.149902,2216.000000,2239.250000,2233.778809,1294621
2019-08-29,2222.199951,2248.199951,2222.199951,2233.449951,2227.992920,1670652
2019-08-30,2241.000000,2266.000000,2218.000000,2259.600098,2254.079102,2583625
2019-09-03,2270.000000,2296.199951,2236.949951,2251.600098,2246.098633,2545060
2019-09-04,2265.000000,2270.000000,2233.000000,2245.399902,2239.913574,2228092
2019-09-05,2242.199951,2253.649902,2207.300049,2215.300049,2209.887451,2055943
2019-09-06,2216.000000,2233.500000,2192.600098,2197.500000,2192.130859,1890550
2019-09-09,2200.000000,2202.850098,2179.800049,2182.850098,2177.516602,1703945
2019-09-11,2186.000000,2195.000000,2146.550049,2154.000000,2148.737061,2627440
2019-09-12,2155.000000,2165.000000,2120.350098,2133.600098,2128.386963,2118859
2019-09-13,2135.000000,2157.949951,2115.550049,2141.949951,2136.716553,2291174
2019-09-16,2159.949951,2173.399902,2126.399902,2150.000000,2144.746826,2597948
2019-09-17,2154.949951,2156.550049,2105.600098,2122.649902,2117.463623,2796530
2019-09-18,2126.399902,2142.949951,2113.149902,2138.550049,2133.324951,1454663
2019-09-19,2135.000000,2135.800049,2091.000000,2101.949951,2096.814209,1652691
2019-09-20,2104.899902,2129.399902,2057.000000,2065.449951,2060.403320,6941979
2019-09-23,2099.000000,2099.000000,1975.000000,2015.800049,2010.874878,6323401
2019-09-24,2015.000000,2061.000000,2013.000000,2044.699951,2039.704102,4620978
2019-09-25,2065.000000,2092.000000,2060.050049,2088.449951,2083.347168,4002232
2019-09-26,2097.899902,2107.000000,2063.000000,2087.600098,2082.499512,4234281
2019-09-27,2085.000000,2085.199951,2051.399902,2056.149902,2051.125977,2046795
2019-09-30,2061.850098,2104.000000,2060.000000,2099.300049,2094.170898,2620039
2019-10-01,2095.949951,2095.949951,2039.699951,2059.949951,2054.916748,3342877
2019-10-03,2070.000000,2081.149902,2046.150024,2060.250000,2055.216064,2317618
2019-10-04,2060.600098,2087.949951,2054.949951,2079.350098,2074.269531,2163251
